"vanus";"pikkus";"kaal";"sugu"
"58723";0,213361456707326;60;5,9;"N"
"58724";0,458565217786853;64;7;"N"
"58725";0,53601008260016;65;7;"N"
"58726";0,59482540710365;67;7,9;"N"
"58727";0,703251386545888;70;8,7;"N"
"58729";0,99379305545966;75;10,1;"N"
"58730";0,945950474992281;72;9,8;"N"
"58731";0,595359508092794;70;9,2;"M"
"58732";0,691492307853048;70;9,8;"M"
"58733";0,411652175847908;65;8;"M"
"58734";0,874000296402023;72;10,4;"M"
"58735";0,0411;53;4,8;"M"
"58736";0,0811636657723861;58,9;6,5;"M"
"58738";0,592025063360047;73,5;9,6;"M"
"58739";0,348701172110611;62;7,4;"M"
"58740";1,52939374321048;85;14,2;"M"
"58741";1,02778447811623;80;13,8;"M"
"58742";1,01354527039896;78,5;12;"M"
"58743";0,865654936239495;77,5;11,5;"M"
"58745";0,463935550636633;69;9,1;"M"
"58747";0,152385381558744;58;6;"M"
"58748";0,368106868952083;66;7,9;"M"
"58749";0,739504867518506;71;10,5;"M"
"58750";0,661133170324645;73;10,9;"M"
"58751";1,34275307607649;85;13,6;"M"
"58752";1,0448578191558;82;11,8;"M"
"58753";0,937233644581101;80;11,3;"M"
"58754";0,891950223659441;78;11,2;"M"
"58755";0,765926551253351;76,5;11;"M"
"58756";0,702735024483442;75;10,7;"M"
"58759";0,522365621787665;70;9,1;"M"
"58760";0,333306475289579;68;8,2;"M"
"58761";0,357976957447193;65;7,7;"M"
"58762";0,142965516347825;61;5,9;"M"
"58763";0,0560737987732369;58;5,3;"M"
"58765";0,514356561613402;69,5;8,8;"M"
"58766";0,601241817545467;73;9,5;"M"
"58767";1,13551364871236;80;12;"M"
"58768";0,933850593437916;77,5;11,6;"M"
"58770";0,742635738289662;76;10,7;"M"
"58771";0,357975853469881;68;7,9;"M"
"58772";0,29884100080571;65,5;6,9;"M"
"58773";0,143698180055298;55;5,1;"M"
"58775";0,182121816968036;57;5,6;"N"
"58776";0,294679006251185;61,5;6,3;"N"
"58777";0,441947332160704;67;7,9;"N"
"58778";1,82232700545694;84;11,5;"M"
"58779";0,507993246366553;68,5;7,8;"M"
"58780";0,308575716970834;63;7,3;"M"
"58781";0,283079033329306;62;6,4;"M"
"58782";0,0446608268327013;59;4,8;"M"
"58783";1,30544207135691;86;9,8;"M"
"58784";0,790454770233133;78;11,2;"M"
"58786";0,156354251854372;61;6,9;"M"
"58787";0,349503189704193;64;7,9;"M"
"58788";0,484106860310264;69;9,5;"M"
"58792";0,918038086474545;75;9,4;"M"
"58793";0,837264639643742;74;9,2;"M"
"58794";0,70946041547395;72;9,1;"M"
"58795";0,680841256196376;71;8,6;"M"
"58796";0,666581114577737;68,5;8,4;"M"
"58797";0,606591650128785;66,5;7,4;"M"
"58798";0,337648410096991;63;7,1;"M"
"58799";0,290678313555896;60,5;6,1;"M"
"58800";0,120657930890483;56;5,2;"M"
"58801";0,111126596174900;53;4,6;"M"
"58802";1,48799573300412;81;10,3;"N"
"58803";1,08237295823320;74;8,9;"N"
"58804";0,844469168205797;71;8,8;"N"
"58805";0,681368706128242;69,5;8,2;"N"
"58806";0,0411;55;4,8;"N"
"58807";0,246684736329037;57;5,3;"N"
"58808";0,242092741110732;59;5,7;"N"
"58809";0,318966590854678;63;6,5;"N"
"58810";0,355653578794871;68;8,1;"N"
"58811";0,611470566318251;68,5;8,5;"N"
"58812";0,850965692091457;73;9,1;"N"
"58813";1,72764814194764;84;12;"N"
"58815";0,92684784963004;74;10;"N"
"58816";0,0723952183287706;55;4;"N"
"58817";0,371113925783236;64;7;"N"
"58820";0,277003652763358;60;6,8;"N"
"58821";0,121655057187562;56;4,9;"N"
"58822";0,175987624836563;57,9;5,6;"N"
"58823";0,757401675614358;70;8,2;"N"
"58824";0,714043428603944;67,5;8,6;"N"
"58825";0,0411;49,5;4,1;"N"
"58826";0,165912600078953;54,5;4,9;"N"
"58827";0,242542276886650;56;4,6;"N"
"58828";0,348331491771909;60;5,1;"N"
"58830";0,506976930512224;69,5;7,4;"N"
"58832";0,823210960917828;72;8,1;"N"
"58833";0,841939090545108;73;8,8;"N"
"58834";0,968557434756518;75;9,7;"N"
"58835";1,1074602054681;78;9,8;"N"
"58836";1,03925047954852;75;10,7;"M"
"58838";1,7965337944148;84;11,2;"M"
"58839";0,966137498830041;74,5;10,7;"M"
"58840";0,798376453897979;72;9,9;"M"
"58841";0,707983744606019;72;9,9;"M"
"58842";0,719450310874409;70;9;"M"
"58844";0,45692659605897;66,5;9,1;"M"
"58847";0,266037612383109;60;6,4;"M"
"58848";0,296938158090047;56,1;5,7;"M"
"58850";1,28618565567755;77;11,2;"M"
"58851";1,16210985610414;75;9,7;"M"
"58852";0,958887472673116;78;11;"M"
"58853";0,813012074591506;75;9,2;"M"
"58854";1,48663438116231;86,5;14,8;"M"
"58855";0,397565559723128;66,5;7,1;"M"
"58856";0,391527105042707;72;8,5;"M"
"58858";0,193896302736672;62;6;"M"
"58859";0,249219343375156;65;6;"M"
"58862";0,127738318812047;55;4,5;"N"
"58863";0,409010207930036;66;7;"N"
"58864";0,437119673198493;68;7,5;"N"
"58865";0,706852118262841;71;8,9;"N"
"58866";0,766030135711344;72;9,6;"N"
"58868";1,45035977145937;82;10,7;"N"
"58869";1,7858516038589;86;11;"N"
"58870";2,11540028188553;88;13;"N"
"58871";1,07104503758689;77,5;9;"M"
"58872";1,00148666816473;74,5;8,8;"M"
"58873";0,64080338924352;70;7,9;"M"
"58874";0,52560204661718;68;7,7;"M"
"58876";0,333326302601273;64;6,5;"M"
"58877";0,169263019807780;61;5,4;"M"
"58879";0,137410346851881;55;4,2;"M"
"58880";1,87053726904566;88;12,1;"M"
"58881";1,50265716145844;80,5;10,3;"M"
"58883";0,977523563285336;73,5;9;"M"
"58884";0,747128953397154;72,5;8,5;"M"
"58885";0,761224888639592;71;8,1;"M"
"58886";0,66658160688282;70;8;"M"
"58887";0,659642598739353;67;7,9;"M"
"58888";0,551996083855637;66;7,6;"M"
"58889";0,416333056676112;64,5;7,3;"M"
"58890";0,361170005987824;63,5;6,3;"M"
"58892";0,235831165283583;56;5,3;"M"
"58894";0,599263096751652;67;8,2;"M"
"58895";0,837827823658067;71;9,2;"M"
"58896";0,281514635978704;61;6,5;"M"
"58897";1,33692804488641;78;11,1;"M"
"58898";0,828058601940476;73;8,9;"M"
"58900";1,70089637856287;85;14,3;"M"
"58901";1,36217323514283;82;14;"M"
"58902";1,10829434126782;81;13,2;"M"
"58903";1,05498020222767;80;12,6;"M"
"58904";0,743265854752436;78;12;"M"
"58905";0,435446858938834;68;10,1;"M"
"58907";0,133687779751157;55;5,4;"M"
"58908";0,117981394902327;50;3,5;"M"
"58910";0,285043610824725;61;6,2;"N"
"58912";1,41144954460649;86;11,5;"N"
"58913";0,268798246984091;60,5;5,4;"N"
"58914";0,66549527185612;70,5;8,6;"N"
"58915";0,827233889718127;77,5;10,7;"M"
"58916";0,90418876097881;76,5;11,2;"M"
"58917";0,212647778928417;59;5,9;"M"
"58918";0,872978717155145;76;10,8;"M"
"58920";0,712815192690257;70;9;"M"
"58921";0,539977579188424;70;8,8;"M"
"58922";0,409306122281968;67;8;"M"
"58923";0,355388010419715;67;7,5;"M"
"58924";0,0538267266759899;55;4,4;"M"
"58925";1,05400587273065;79;11,3;"M"
"58926";0,153837199700132;58;5,4;"M"
"58927";0,328431430851974;64;7,4;"M"
"58928";0,43829500297188;67;7,7;"M"
"58929";2,00312343123668;90,5;14;"M"
"58930";0,976729775744588;79;11;"M"
"58931";0,876367224090406;75;9,6;"M"
"58932";0,604343532742721;74;9,2;"M"
"58934";0,205985650400520;64,9;6,5;"M"
"58935";0,139544347435720;55,5;4,5;"M"
"58936";2,00793527557824;89;14,1;"M"
"58937";1,87435899422883;87;13,7;"M"
"58939";1,06984115532355;80,5;11,5;"M"
"58941";0,8049228082621;75,5;10,7;"M"
"58943";0,633021443416972;70;9,2;"M"
"58944";0,523937641337676;70,5;8,5;"M"
"58945";0,09349762732484;54;4,8;"M"
"58946";0,175196944516264;62;6,4;"M"
"58947";0,315113488436300;64;7,4;"M"
"58949";0,437905569051488;69;8;"M"
"58952";0,243657725037948;59;6;"N"
"58953";0,2562052834144;57;5,3;"N"
"58954";0,210003364230220;56;4,9;"N"
"58955";0,0411;50;3,6;"N"
"58956";0,157469839092991;49,1;3,1;"N"
"58957";0,515089170545579;61,5;7,6;"N"
"58958";0,467591326289121;63;7,6;"N"
"58959";0,564011463695038;64,5;8,1;"N"
"58960";0,732401876457734;65,5;8,3;"N"
"58961";0,6673830330607;66;8,8;"N"
"58962";0,992443160238176;71;8,4;"N"
"58963";1,26965266404716;75;9,7;"N"
"58966";0,99074338994512;73;10,7;"M"
"58967";0,655990714816098;69;9,3;"M"
"58968";0,562059025162486;65;8,5;"M"
"58969";0,324403494071775;60;5,6;"M"
"58970";0,062535561800461;48;2,9;"M"
"58974";0,268779378863113;63;8;"M"
"58975";0,406510700663414;61;8,6;"M"
"58976";0,49879133398171;68;9,4;"M"
"58977";0,700771821352003;73;10,7;"M"
"58978";1,23242020026212;73;12;"M"
"58981";0,163853489635232;55;4,6;"N"
"58982";0,639685653447922;71,5;9,4;"N"
"58983";0,736181350337312;75;10;"N"
"58984";0,584006068567511;70,5;9,7;"N"
"58985";0,463917971997029;70;8,7;"N"
"58987";0,290308173774879;64,5;7;"N"
"58988";0,765652661814327;76;10,7;"N"
"58989";0,928575892216127;76,5;11,3;"N"
"58991";1,36225480208398;82,5;12,7;"N"
"58992";2,00712015130323;83,5;12;"M"
"58993";1,60216604057553;80;11,7;"M"
"58994";1,30218267586182;77;10,8;"M"
"58996";0,812146124976929;71,5;10,1;"M"
"58997";0,60678394017043;67,5;8,7;"M"
"58998";0,394734582238735;66,5;8,1;"M"
"59000";0,168834858379734;58,5;5,2;"M"
"59001";0,0720596111923334;56,5;4,7;"M"
"59002";0,128232656904546;53,5;4,3;"N"
"59004";0,198830804126390;59,9;6,5;"N"
"59005";0,436307474372627;61,5;6,8;"N"
"59006";0,515926952432962;64,5;7,3;"N"
"59007";0,601828676351139;64,5;7,4;"N"
"59008";0,670098151446551;68;8,1;"N"
"59010";0,87078710478312;71;9,1;"N"
"59011";0,975225891628686;72;9,6;"N"
"59012";1,06395811109963;74,5;10;"N"
"59013";1,49407054630799;81;11,1;"N"
"59014";0,0892658899226108;55;4,4;"N"
"59015";0,180778599592291;58;5,5;"N"
"59016";0,249214896638543;61;6,4;"N"
"59017";0,396550806864179;65;7,6;"N"
"59018";0,508096287470093;66,5;8,7;"N"
"59019";0,570127097441155;70,5;9,9;"N"
"59020";0,819944227501084;75;10,2;"N"
"59021";1,08437065817794;77;11;"N"
"59022";1,47292675906815;87,5;13;"N"
"59023";0,27411268178016;57;4,8;"N"
"59024";0,523771224609944;65;6,2;"N"
"59025";0,16470398336487;57;4,4;"N"
"59026";0,174748361584072;52;4,2;"N"
"59027";0,352662271051150;61;6,8;"N"
"59028";0,297311862950207;59;5,7;"N"
"59031";0,105495043624339;52,5;3,3;"N"
"59032";0,462282886763525;62;7,6;"N"
"59033";0,576845492206911;64,5;8,7;"N"
"59034";1,80391863670089;78,5;11,5;"N"
"59035";1,29791307159503;73;10,1;"N"
"59036";1,02665532801843;71;9,3;"N"
"59037";0,830687822241572;67;9;"N"
"59038";0,752701916181426;65;8,6;"N"
"59039";1,96808096540716;90,5;13,3;"M"
"59040";1,21941301669926;85;13;"M"
"59041";0,740867311511364;74,5;10,2;"M"
"59042";0,549983310083335;74;8;"M"
"59043";0,213909281152783;66,9;7,4;"M"
"59044";0,232385110061483;66;6,9;"M"
"59046";0,0437688556017458;61;5,3;"M"
"59047";0,228227517069181;61;6,8;"M"
"59048";0,129717756970222;57;5,5;"M"
"59049";0,386779470631960;62;6,5;"M"
"59050";0,961997754016729;77;11,1;"M"
"59051";0,772763249025416;71,5;11,2;"M"
"59052";0,472001633183538;65;9,2;"M"
"59053";0,275123185501398;62;7,1;"M"
"59055";1,15909903261225;83;12;"M"
"59056";0,332792531296755;65,1;6,3;"M"
"59057";0,975655272686697;77;11;"M"
"59058";0,641108749552057;73,5;9,2;"M"
"59059";0,481373272956602;68;7,7;"M"
"59060";0,383764908224047;66;6,6;"M"
"59062";1,02044656357985;79;11,5;"M"
"59063";0,169866756076687;60;5,6;"M"
"59064";0,780969785809656;75;9,7;"M"
"59065";0,760683111933114;74;9;"M"
"59066";0,696043584910255;71;9,3;"M"
"59067";0,646814365707386;71;8,1;"M"
"59068";0,505722617704203;70;7,6;"M"
"59069";0,493284528777223;70;7,5;"M"
"59070";0,345220306521326;66;6,7;"M"
"59071";0,916699749248124;76;9,5;"M"
"59072";0,962415427001137;77;9,7;"M"
"59073";0,0986298055614582;57;4,3;"M"
"59074";0,204198356407874;60,5;5,4;"M"
"59075";1,00567012348335;77;10,2;"M"
"59076";0,271687521003088;64;6;"M"
"59078";0,103029429413030;57;4,3;"N"
"59079";0,250469205936099;60;4,8;"N"
"59081";0,428576280880851;64,5;8,3;"N"
"59082";0,540574227297516;71,5;8,6;"N"
"59083";0,76041616306427;74;10,7;"N"
"59084";1,04830964968361;75,5;10,7;"N"
"59085";1,27315023740839;80;11,9;"N"
"59087";1,76843820089541;83;12;"N"
"59089";0,288717307810903;64,5;6,6;"N"
"59090";0,102510782288332;57;4,9;"N"
"59092";0,134682305837230;56;3,6;"N"
"59093";0,197583870793615;56;5;"N"
"59094";0,460207979372314;71;9,1;"N"
"59095";0,673364679776002;73,5;10,4;"N"
"59096";0,271555863611913;60;6,4;"N"
"59097";2,01367705705912;90;13,5;"N"
"59098";1,63229808029115;85;13,5;"N"
"59099";0,861939066245915;77;11,7;"N"
"59100";0,795323270558195;75;11,5;"N"
"59102";0,328394650793218;65;7,6;"N"
"59103";0,0766721909314282;56;4,4;"N"
"59104";0,213922443846310;62;5,6;"N"
"59105";0,162474607408884;63,9;6,5;"N"
"59106";0,193262588258145;66,9;7;"N"
"59107";0,377788960873718;68,5;8,1;"N"
"59109";0,763937256640526;75,5;11;"N"
"59110";0,999105589886965;78;12,6;"N"
"59111";0,0411;51;4;"N"
"59112";0,17808155491387;54;4,3;"N"
"59113";0,220629742147441;59;5,3;"N"
"59115";0,753568734166195;66;7,6;"N"
"59116";0,907301562301521;69,5;8,3;"N"
"59117";0,991680848152384;69,5;8,7;"N"
"59118";1,03641583355421;72;9,1;"N"
"59119";1,24361406987235;80,5;10,1;"N"
"59120";1,9557528698093;85;11;"N"
"59121";0,428754484507886;67;7,5;"N"
"59122";0,786233655571307;72,5;9,7;"N"
"59123";0,695533356921103;70;8,8;"N"
"59124";0,604471393028556;70;8,4;"N"
"59126";0,974740407587778;77;11,6;"N"
"59127";0,347085198450232;66;6,9;"N"
"59128";0,219885757130072;61,5;6,8;"N"
"59129";0,124976289334541;61;5,9;"N"
"59130";0,0711559488166892;55,5;5;"N"
"59131";0,0707217449310707;54,5;3,6;"N"
"59133";0,287056689138490;59;5,1;"N"
"59134";0,302571491509783;61,5;6;"N"
"59136";0,447942983498570;64;7,5;"N"
"59137";0,123784734561761;55;6;"N"
"59138";0,066211166711833;52;4,8;"N"
"59141";1,14103082128579;84;10,5;"M"
"59142";0,80891954504471;78,5;9,4;"M"
"59143";0,821900477018476;77;9;"M"
"59144";0,570154055438513;73;8,8;"M"
"59145";0,520409767056011;72;8;"M"
"59146";0,290694327237465;64,5;6,6;"M"
"59147";0,0411;59,4;5,2;"M"
"59148";0,124883827294662;58,5;4,5;"M"
"59149";0,590180821392805;72;8,6;"M"
"59151";0,791701580461346;72;9,5;"M"
"59152";0,488490346239604;68;7,7;"M"
"59153";0,370588774423072;66;6,9;"M"
"59154";0,217908582061162;62;5,1;"M"
"59157";0,168543523907319;56,5;4,6;"N"
"59158";0,456890700384829;61;6,3;"N"
"59159";0,412619358783775;62;6,5;"N"
"59160";0,636903633553659;65,5;7,6;"N"
"59162";0,910500764563807;73;8,8;"N"
"59163";1,45192297140030;75;10,6;"N"
"59164";1,49131971003661;78;10,9;"N"
"59165";1,96655787115428;84;12;"N"
"59167";0,982893315010331;75;10,4;"N"
"59168";1,33898938371984;80;11,6;"N"
"59169";1,21879290064006;79;11;"N"
"59171";0,448152550148714;64;6,5;"N"
"59173";0,577670733447715;68;7,6;"N"
"59174";0,662468860961215;68;7,7;"N"
"59176";1,36446412865493;82;11,5;"M"
"59177";1,21875480102078;81;10,4;"M"
"59178";0,19346747161537;59,5;5,5;"M"
"59179";0,259081126113802;62,5;5,8;"M"
"59181";0,585394739339565;70;8,1;"M"
"59182";0,70099800766125;72;8,4;"M"
"59183";0,929088873599544;74;9;"M"
"59184";0,976701017509571;75;9,1;"M"
"59185";0,95496102629574;75;8,9;"M"
"59186";1,05459441888686;76;9,1;"M"
"59187";1,54896439323143;89;15;"M"
"59188";1,22226890245621;76;12,3;"M"
"59189";1,01021014413396;75;11;"M"
"59191";0,475312209251004;67,5;9,3;"M"
"59192";0,383695593173779;67;9,5;"M"
"59193";0,406232696593357;62,5;7,1;"M"
"59194";0,200497812005189;56;5,5;"M"
"59195";0,146170256413497;51,5;4,1;"M"
"59197";1,22958284786483;76;8,5;"M"
"59198";1,15755717691498;74;8,3;"M"
"59199";0,99766188530554;73;8;"M"
"59200";0,829453968883278;70;8;"M"
"59201";0,846803988128037;69;7,4;"M"
"59202";0,713169045388419;67,5;7,3;"M"
"59203";0,683614412171599;66,5;7,5;"M"
"59204";0,491536988499636;66;7;"M"
"59205";0,450437729596417;64;6,5;"M"
"59207";0,270368253206613;59;5,5;"M"
"59208";0,174243813120962;55;4,7;"M"
"59209";0,0679771565885812;52,5;3,8;"M"
"59210";1,61322574491880;89;15;"M"
"59212";0,95837237565449;84;12,1;"M"
"59214";0,427205829211665;74,5;9,7;"M"
"59215";0,346204917702194;73;9;"M"
"59216";0,184549038207733;68,5;8;"M"
"59217";0,283909999701334;65,6;7,3;"M"
"59218";0,0888979365130762;57,5;5,9;"M"
"59219";1,86736356380439;82,5;12;"N"
"59220";0,108561172269710;55;4,2;"N"
"59221";0,160110693553044;57;4,6;"N"
"59223";0,374738046578683;62;5,5;"N"
"59225";0,464414985976934;65,5;7,4;"N"
"59226";0,567601263622139;66,5;7,6;"N"
"59228";0,759049018239045;70;7,9;"N"
"59229";0,98082576082575;73;8,9;"N"
"59231";1,5070102916443;81;10,7;"N"
"59234";1,33288834766357;72,5;11,3;"M"
"59235";0,561317685951523;66,5;7,2;"M"
"59236";0,391957656032872;63;7;"M"
"59237";0,183463116124584;56,5;4,8;"M"
"59239";0,347953663675187;63;5,8;"N"
"59240";0,399572723056972;66;6,4;"N"
"59241";0,595665294694915;70;7,1;"N"
"59242";0,640813501471242;69;8,2;"N"
"59243";0,554665988904574;65;7,8;"N"
"59244";0,864818903999454;73;8,9;"M"
"59246";0,999631541895266;77;9,6;"M"
"59248";0,726555466638847;71;9,1;"M"
"59249";0,647741432003994;68;8,3;"M"
"59250";0,574207801428557;67;7,7;"M"
"59251";0,499118155721236;65;6,9;"M"
"59252";0,320504325422438;60;6,1;"M"
"59254";0,576108396227568;67;7,8;"N"
"59256";0,29485824961647;60,5;6,2;"N"
"59257";0,220772623639541;59;5,2;"N"
"59258";0,220082239968984;55;4,6;"N"
"59259";0,0411;51;3,4;"N"
"59260";0,600333599506019;67;7,9;"N"
"59261";0,741351502612067;69;8;"N"
"59262";0,848103476196928;71;9;"N"
"59263";0,96202171590466;73;9,1;"N"
"59264";1,01558446221140;74;9,1;"N"
"59265";1,29434934815805;79;10,6;"N"
"59266";1,74312973840486;83;12,6;"N"
"59268";0,277056819195696;62;5,6;"N"
"59270";0,159631104902609;58;4,9;"N"
"59271";1,7394769158756;87,5;10,5;"N"
"59272";1,45206782529716;84;11;"N"
"59274";0,983863925485826;78,5;10,4;"N"
"59275";0,800038982356967;76,5;9,5;"N"
"59276";0,70528115258193;73;9,2;"N"
"59277";0,727079117460291;73;8,6;"N"
"59279";0,190371813036953;62;6,2;"N"
"59280";0,224163878979806;65;6,8;"N"
"59281";0,424753607779817;67;7,2;"N"
"59283";0,508488252051373;70;7,8;"N"
"59286";0,230151426315797;60;5,8;"N"
"59287";0,562872730575408;70;8,6;"N"
"59288";0,799725973546972;67;8,4;"N"
"59289";0,528324995407011;69;8,5;"N"
"59291";1,00863480968365;80,5;11;"N"
"59292";1,82794934271583;91;14;"N"
"59293";1,27274064976521;82;11,8;"N"
"59294";1,66622425725622;85;13;"N"
"59295";0,324864698169043;65;7,7;"N"
"59297";0,999309623329412;72;9,2;"N"
"59298";1,26121553527036;75;9,5;"N"
"59299";1,47588916527211;78,5;10,2;"N"
"59300";2,01813454443532;83;11,3;"N"
"59301";0,0932241773642319;54;4,8;"N"
"59302";0,229351391992984;56;5,8;"N"
"59305";0,604185513753982;66;7,9;"N"
"59306";0,359213384080299;62;7,3;"N"
"59307";0,271377533644829;57;6,2;"N"
"59308";0,340093279878421;60;7,1;"N"
"59309";0,172021241162251;55,1;4,4;"N"
"59310";0,104523276626655;57;5,6;"N"
"59311";0,405056896614297;62,5;6,4;"N"
"59313";0,752577870622265;70,5;8;"N"
"59314";0,615857929944606;70;7,7;"N"
"59315";0,505008461522116;68;7,1;"N"
"59316";0,394857938481417;66;6,6;"N"
"59317";1,39919901452743;79;9,9;"N"
"59318";1,70799884326254;83;10,9;"N"
"59319";0,282366120659052;61;5,7;"N"
"59320";0,192693230046513;57;3,5;"N"
"59321";0,171364392119320;55;4,7;"M"
"59322";0,294498102434368;59;4,6;"M"
"59325";1,34188858866306;79;11,2;"M"
"59326";0,152680944107358;60;6;"N"
"59327";1,99633278686311;88;13;"N"
"59328";1,27961998462397;83;12,3;"N"
"59329";1,13238603468141;77;11,9;"N"
"59330";0,840531927806099;73;10,4;"N"
"59331";0,727720336186664;71,5;10;"N"
"59332";0,605606286939031;71;9,7;"N"
"59333";0,494379196773923;67,5;9,3;"N"
"59335";0,294328507315989;62;6,6;"N"
"59336";1,61242924796638;83;12,5;"N"
"59338";0,232904799105530;63;7,8;"N"
"59339";0,254183144133197;59;6,1;"N"
"59341";0,0444394283152231;54,9;5;"N"
"59342";0,140354427658159;55;4,7;"N"
"59343";0,544618920954553;68;9,2;"N"
"59344";0,751424237294558;74;11,7;"N"
"59345";0,385631837490499;65;8,6;"N"
"59346";0,900525582556171;75;11,5;"N"
"59347";1,87713234135095;89,5;17;"N"
"59348";1,58028477180917;87;16;"N"
"59349";1,00498212394266;78;13;"N"
"59350";0,096493720928980;55;4,3;"N"
"59351";0,222377725897054;59;5;"N"
"59352";0,283309217397899;60,5;5,5;"N"
"59353";0,388564723055019;62;6,2;"N"
"59354";0,447349515707143;63,5;6,9;"N"
"59355";0,619175392141254;67;7,3;"N"
"59356";0,704365496263539;70;7,4;"N"
"59357";0,823016535842242;70;7,5;"N"
"59358";0,816669706770202;73;8,2;"N"
"59359";1,02798200843879;75,5;8,5;"N"
"59360";1,20761636390813;79;10,5;"N"
"59361";0,218305528159182;63;6,9;"N"
"59362";0,178662114446023;56,6;5,5;"N"
"59364";0,254326322855678;66;8,3;"N"
"59365";0,410670400359789;73;9,5;"N"
"59366";0,42927778954141;74;10,1;"N"
"59367";0,646985714833633;76;11;"N"
"59369";1,07306194846966;82;12,7;"N"
"59370";0,999974512171317;80;12,8;"N"
"59371";0,802439262184112;77;11,9;"N"
"59372";0,769060431032157;76,5;11,1;"N"
"59373";0,124065022505889;55;4;"N"
"59374";0,232461771210914;60,5;5,8;"N"
"59376";0,611330476626865;66;7,8;"N"
"59377";0,769724480879226;69,5;9,2;"N"
"59378";0,817823210343019;72;8,1;"N"
"59379";0,891967595636222;72;9,3;"N"
"59380";0,95612441904449;73;9,1;"N"
"59381";1,16136783273208;74;9,2;"N"
"59382";1,33237475319735;77,5;10,2;"N"
"59383";1,83677397219851;83;11,5;"N"
"59384";1,90875947795113;84;12;"N"
"59385";0,696749626388733;71;9,4;"M"
"59386";0,950161986009246;74;10,6;"M"
"59387";1,50045926872747;84,5;11,8;"M"
"59388";0,605951427865258;68;9;"M"
"59389";0,327575775374933;63,5;7;"M"
"59390";0,209606705083522;61;6,1;"M"
"59393";0,420886133146467;64,1;8;"M"
"59396";0,557312467339276;73;9,9;"M"
"59397";0,81225340403342;76;10,5;"M"
"59398";0,76985548091098;76;10,3;"M"
"59399";0,930753609968286;76;10,8;"M"
"59400";0,613740953485195;74;10,3;"M"
